"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"866416393129938945","","","2017-05-21 22:12:20 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @mi8pe: 北大のいいところは大学の近くに植民地っぽい女子大がある所で、友人がチラシ配ってヤリサー作ってました","866317978853232642","330432607","2017-05-21 15:41:16 +0000",""
"866331541453979648","866331382661787648","1272356180","2017-05-21 16:35:09 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@HAL44T 必要にならないといいですね〜。","","","",""
"866331301560762368","","","2017-05-21 16:34:12 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @bd_gfngfn: 胸のでかい女に生まれていたら感情喪失していても自撮りなどを提示すればインスタント被承認が得られたのになと思うことがあるがあいにく生誕ガチャで引けなかった．まず2択から外しているし．（これは本当に最悪な発言です）","866330804082757634","557844536","2017-05-21 16:32:13 +0000",""
"866331054482665472","866330809745129472","1272356180","2017-05-21 16:33:13 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@HAL44T 結婚することが？（ぼくもアスペだからわからない？）","","","",""
"866330849079287808","","","2017-05-21 16:32:24 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","給料減でいいから週休3日したい","","","",""
"866330705961263104","866329287141474304","1272356180","2017-05-21 16:31:50 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@HAL44T アレとは？","","","",""
"866329940098023424","","","2017-05-21 16:28:48 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @i315: 授業ノート、心底どうでもいい情報をメモってた https://t.co/XSXgA74rnt","866325211993432065","42172394","2017-05-21 16:10:00 +0000","https://twitter.com/i315/status/866325211993432065/photo/1,https://twitter.com/i315/status/866325211993432065/photo/1"
"866329338152501250","","","2017-05-21 16:26:24 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @echizen_tm: 毎週5連休があると、労1日目は前日までの休み補正があるから乗り切れるし、労2日目は翌日から休みだから多少の無理がきくし、5連休にはメリットしかない。","866323025209118720","42027820","2017-05-21 16:01:19 +0000",""
"866328101407514624","","","2017-05-21 16:21:29 +0000","<a href=""http://www.hatena.ne.jp/guide/twitter"" rel=""nofollow"">Hatena</a>","はてなブログに投稿しました #はてなブログ
05/21 - takeda25の日記
https://t.co/UFSl0qrb1A","","","","http://takeda25.hatenablog.com/entry/2017/05/21/000000"
"866325231077478401","866324791820664833","1272356180","2017-05-21 16:10:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HAL44T なるほど〜。ぼくはいいと思いますよ。（春さんが八方美人であることについて）（不要な補足）（さっきのを受けてのいじり）（親切な解説）","","","",""
"866324383748415488","866324247919992832","1272356180","2017-05-21 16:06:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HAL44T 小心者なんですねw まあシロクマさんとかもそうですしね〜。（ぼくも）","","","",""
"866324113249325056","","","2017-05-21 16:05:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","えっ、借金玉氏常にそれやってるんじゃないの？？？？","","","",""
"866324006172897280","","","2017-05-21 16:05:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @syakkin_dama: ムカつく文章天下一武道会とか開催されてるんですか。","866317931742765056","3205517611","2017-05-21 15:41:04 +0000",""
"866323901864792064","866323657529753600","1272356180","2017-05-21 16:04:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HAL44T おっ、アスペですかw（いじり）","","","",""
"866323777985970176","866323515657535488","1272356180","2017-05-21 16:04:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HAL44T あ、「ぼくは（春さんのツイートがツイ廃っぽいのは）悪くないと思う」ということです。","","","",""
"866323261172326400","866321979250401281","726376628431941632","2017-05-21 16:02:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_ahahsak おっ、濁音コンプレックスですかw（意地悪なツッコミ）","","","",""
"866322945609654273","866322293449818112","1272356180","2017-05-21 16:01:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HAL44T 春さんのツイートはいかにもツイ廃のそれですからね…。ぼくは悪くないと思うのですが。","","","",""
"866322558378950656","","","2017-05-21 15:59:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","（女から見て）ヤるだけの相手として非人間は向いてると思うんだよね。人間は性交に社会的意味を見出すから、先回りしてそれから逃げたりするけど、非人間ならヤってもそのままだし。（というアピール）","","","",""
"866321703609053185","866321409970130944","1272356180","2017-05-21 15:56:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@HAL44T “親が「アスペ」に悪意を込めてわたしを誹謗中傷し始めた”
それは毒親というやつでは…。（我々にはありがちですが）","","","",""
"866320909824516099","866319430262734850","42027820","2017-05-21 15:52:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@echizen_tm それがLOVEです（今回はデフォルトで固めた）","","","",""
"866320453073223680","","","2017-05-21 15:51:06 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","サイコパスさんが友達の女の子とつながったのが心配、まあ性交に何の社会的意味も見出さない以外は特に問題なさそうだけど（ぼくと同じ）（実行力が違う）","","","",""
"866319399539531776","","","2017-05-21 15:46:54 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @mi8pe: ヤリサー作ったら顔の悪い女が集まったので解散した話はこの前聞きました","866319037134811137","330432607","2017-05-21 15:45:28 +0000",""
"866318776865759232","","","2017-05-21 15:44:26 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Im_Weltkriege: 無用人間をどのように肯定するかというアホ話に現行人類は相変わらず血道をあげているようだけど、肯定しなきゃ否定することになるわけでもなし、人類の神秘として適当に放置しといてくれよ。できないのは知ってるけど。","866317899987787776","18403048","2017-05-21 15:40:57 +0000",""
"866318525073207297","866318433708670978","830433790371565569","2017-05-21 15:43:26 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@SHINPIN_00 陶芸家さんも非人間に近いところがあるからw","","","",""
"866318105147920385","866315378476986374","830433790371565569","2017-05-21 15:41:46 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@SHINPIN_00 ぼくは助けるよ！（気持ちだけ）","","","",""
"866317724430901248","866313998844612610","1272356180","2017-05-21 15:40:15 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@HAL44T おっ、春さんもやっぱり我々側なんですか？","","","",""
"866317592461418496","","","2017-05-21 15:39:44 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @atkyoudan: 発達障害者について「彼と話してみたが別に障害（病気）とは思えない」というような感想を持つ人は少なくないのですが、確かに一対一の関係では障害を感じるのは難しく、その障害（特性）が強く現れる場面として「集団での共同作業」などが挙げられます。大学の研究室…","866278395969064961","114496618","2017-05-21 13:03:58 +0000",""
"866317504494288896","866316070855901187","726376628431941632","2017-05-21 15:39:23 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@_ahahsak えらい！！","","","",""
"866317447929798657","","","2017-05-21 15:39:09 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","確かに（エア文脈）、日本語圏は自国語をかっこ悪いと感じる度合いが強い気がするな。例えば、Finding Nemoは日本語ではファインディング・ニモだけど、韓国語では니모를 찾아서だし、ほかの公開された言語ではそれぞれ翻訳してた気がする。","","","",""
"866315621104992256","866314982408953856","830433790371565569","2017-05-21 15:31:54 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@SHINPIN_00 そかそか、無事でよかった。","","","",""
"866314919376855040","","","2017-05-21 15:29:06 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ncaq: 発達障害者を攻撃するなとはもう言わないよ無駄だし
攻撃されてる発達障害者をそっとつまんで他の場所に持っていく人が必要","866312429625516034","116335621","2017-05-21 15:19:13 +0000",""
"866313959552327680","866313398434136064","94093032","2017-05-21 15:25:17 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","社会性があるかないかという点で、ASDと人間は対称的じゃないというか。ASD同士で通じる空気感みたいなものがあるわけじゃないから、人間は集まってウェーイってしやすいけどASDは集まってもバラバラだし、団結して人間を迫害するとかできない気がする。","","","",""
"866313398434136064","","","2017-05-21 15:23:04 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","発達障害者、連帯しないんだよね。壊れ方のレベルも人それぞれだし。","","","",""
"866313244763344900","","","2017-05-21 15:22:27 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ncaq: 定型発達者を発達障害者が99%の空間に放り込んだらどうなるんだろうかと思ったけど自分自身が発達書者のコミュニティですら生き辛さを感じるので全員がつらくなるだけになりそうだった","866309463665295360","116335621","2017-05-21 15:07:26 +0000",""
"866313213570306048","","","2017-05-21 15:22:20 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @necocen: なにもしていない日に日記を書く意義があるのだろうか","866309418677288960","14087520","2017-05-21 15:07:15 +0000",""
"866312920736583680","","","2017-05-21 15:21:10 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","オッ、そうだな","","","",""
"866312812762505216","","","2017-05-21 15:20:44 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @junkazu2000: 発達障害か、すまんがこんなのが自分の部所に居たら正直無理です。余裕のある会社で働いて下さい。残念だが中小ではこんなの雇える余裕は全くありません。結局どうしたらこいつらが社会で生きて行けんのかが分からん番組だったな！ #NHKスペシャル","866277916157526016","243184049","2017-05-21 13:02:04 +0000",""
"866311946223534080","866307161869004800","726376628431941632","2017-05-21 15:17:17 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@_ahahsak すごい！","","","",""
"866311873922191360","866311760227123202","19596021","2017-05-21 15:17:00 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@oiwa_kun 気が合いそうだと思ってたんですけどね〜、あの人変人っぽいし。","","","",""
"866311566265692162","","","2017-05-21 15:15:47 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","おおいわくんさん、仮想彼女ルートは消えたか…。","","","",""
"866308602042007553","","","2017-05-21 15:04:00 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @300km: もはやネタバレの方も見て欲しい
CGって今ここまできてるのか https://t.co/Mrw0Qual89","863729017911889921","2796037597","2017-05-14 12:13:39 +0000","https://twitter.com/300km/status/863729017911889921/video/1,https://twitter.com/300km/status/863729017911889921/video/1"
"866308593783455745","","","2017-05-21 15:03:58 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @300km: 絶対普通の脳ミソじゃない https://t.co/xI6q9iMCuJ","710330926450888708","2796037597","2016-03-17 05:04:24 +0000","https://twitter.com/300km/status/710330926450888708/video/1,https://twitter.com/300km/status/710330926450888708/video/1"
"866308027565002754","","","2017-05-21 15:01:43 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @yuwencs: 【差点（儿）】の用例を整理してじぃっと眺めてみたけど「差点没摔倒」が転んでないって意味なのがやはりどうにも理解できない😓 https://t.co/ceu0mIZ1zO","866286153116209153","3083665898","2017-05-21 13:34:48 +0000","https://twitter.com/yuwencs/status/866286153116209153/photo/1,https://twitter.com/yuwencs/status/866286153116209153/photo/1"
"866307850129162241","","","2017-05-21 15:01:01 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","世も末だ（ネイティブ）","","","",""
"866307777068638209","","","2017-05-21 15:00:43 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @izm: アサガオの種を気軽に使うのやめろJP
【埼玉少女誘拐】アサガオ種の薬で洗脳、少女は一時脱出も話聞いてもらえず絶望…寺内樺風被告の法廷で明かされた監禁の日々 - 産経ニュース https://t.co/gXAmVB8Viz","866292540021981185","7153532","2017-05-21 14:00:11 +0000","http://www.sankei.com/affairs/news/160927/afr1609270019-n1.html,http://www.sankei.com/affairs/news/160927/afr1609270019-n1.html"
"866307223512797184","866292176694554624","830433790371565569","2017-05-21 14:58:31 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@SHINPIN_00 お疲れ…。","","","",""
"866303922419318784","866276878482513920","94093032","2017-05-21 14:45:24 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","攻略を見て、「PKカッコイイモノα」でだちょうゾウを倒すと経験値が稼げていいと書かれているのを見て、自分はまだPKLOVEαしか覚えてないけどそのうちそれを覚えるんだろうと思ってがんばってたら、それらは同一のものだった","","","",""
"866303114155970561","","","2017-05-21 14:42:12 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @mkm_: 通常よりも疲れやすい　ということはもっと知られるべきだよなあ #NHKスペシャル #発達障害","866276640128618498","94973191","2017-05-21 12:57:00 +0000",""
"866303068643536901","","","2017-05-21 14:42:01 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ncaq: あーもう無茶苦茶だよ
https://t.co/PLdWl74czp https://t.co/XUeEbrXqPX","866277297820639234","116335621","2017-05-21 12:59:37 +0000","https://www.hiroben.or.jp/news_info.php?newsid=969,https://twitter.com/ncaq/status/866277297820639234/photo/1,https://www.hiroben.or.jp/news_info.php?newsid=969,https://twitter.com/ncaq/status/866277297820639234/photo/1"
"866276878482513920","","","2017-05-21 12:57:57 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","マザー3をやる。","","","",""
"866276115593142272","866275212043591680","94093032","2017-05-21 12:54:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","文系の学者でもないし、持ってる本はいつでもネットで買える本ばかりだし、要するにお金の問題なので、それなら本を置いておくコストとのバランスを考えるべきだな、と思って。","","","",""
"866275212043591680","","","2017-05-21 12:51:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","なんとなく、1日に2冊本を捨てることにしてみた。","","","",""
"866269545052258305","","","2017-05-21 12:28:48 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @ncaq: だるいし屑なので母親に障害年金の書類を書いてもらってる(私は書字障害で手書きの長文は完全に無理)んだけどその母親ですら「これ書けるやつは精神障害者じゃないよ」って嘆いててウケる","866268223330672640","116335621","2017-05-21 12:23:33 +0000",""
"866269157154635778","866268501253562369","831137087881564160","2017-05-21 12:27:16 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@ailliment そっか、そのうちその元気が出るといいね。","","","",""
"866266480282714113","","","2017-05-21 12:16:38 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","新明解は「良家の子女」と「帰国子女」を分けてないのか。（ぼくの見たほかの辞書では、「帰国子女」のように男女を指す場合と「良家の子女」のように女の子を指す場合に分けていた）","","","",""
"866266041369808896","","","2017-05-21 12:14:53 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @narishika: 新明解国語辞典第七版。 https://t.co/XREwUmoqV9","866265557678473217","846350942173769728","2017-05-21 12:12:58 +0000","https://twitter.com/narishika/status/866265557678473217/photo/1,https://twitter.com/narishika/status/866265557678473217/photo/1"
"866265882430853120","866265567212126209","831137087881564160","2017-05-21 12:14:15 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@ailliment 今回みたいなことがあったらメモしておいて、それを伝えて、いい薬がないか聞いてみるのはどう？","","","",""
"866265322403135488","866264673011748864","94093032","2017-05-21 12:12:01 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","日国精選版買ったんだった（ジャパンナレッジのばっかり使ってる）","","","",""
"866265081285181440","866264943389163520","831137087881564160","2017-05-21 12:11:04 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@ailliment そうなんだ。病院とか通ってないの？","","","",""
"866264673011748864","","","2017-05-21 12:09:27 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","「良家の子女」、辞書上でも女の子なのか https://t.co/5OTmf8hT1R （このほか日国とGoogleの岩波を参照）（辞書持ってない）","","","","https://kotobank.jp/word/%E5%AD%90%E5%A5%B3-519344"
"866263938329006081","","","2017-05-21 12:06:31 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","重湯、知名度低いんだな（ぼくは知ってた）","","","",""
"866263658573086720","","","2017-05-21 12:05:25 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","陰キャ、関西発祥なのか（142-あたり） https://t.co/ZsNKfs5hF2","","","","http://academy3.2ch.net/test/read.cgi/gengo/1117756064/"
"866263501702025216","866263229151887360","831137087881564160","2017-05-21 12:04:47 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@ailliment どうしたんだろうね…。脳の調子がよくないのかな。薬が合わないとか？","","","",""
"866262695250546692","866262609128849409","2364034363","2017-05-21 12:01:35 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@lipachan 違う。","","","",""
"866261112030810112","866260532948377603","1622311788","2017-05-21 11:55:18 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@shokaki やっぱりリアル由来だね","","","",""
"866260986746908672","","","2017-05-21 11:54:48 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","読めない字ちょこちょこあるな〜","","","",""
"866260921714302977","","","2017-05-21 11:54:32 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @yuwencs: 1つの韻文で4千字の漢字を覚えられる『中華字経』という文章が鄭州大学の郭保華教授により作られた。これ韻文か？とツッコミたくなる箇所がちらほらあるが自然科学・社会科学用語の99.81%を網羅してるらしい。
4000字绝文《中华字经》
https://t.…","866071352247164928","3083665898","2017-05-20 23:21:15 +0000","http://news.hbtv.com.cn/p/631990.html"
"866260173697851392","","","2017-05-21 11:51:34 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","草生えるはネット発祥だけど、陰キャはリアル由来だと思ってた（なんとなく）","","","",""
"866259973323358208","","","2017-05-21 11:50:46 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @masanori_odani: イマドキの若者がネットで使う「陰キャ・陽キャ」ってどういう意味？ https://t.co/JCplXwDYsH ひと昔前のネット用語は、リアルで使わない隠語ばかりだったけど、この「陰キャ」をはじめ「草生える」とか「やばたん」とか、今では…","866259559706378240","181867348","2017-05-21 11:49:08 +0000","http://nlab.itmedia.co.jp/nl/spv/1705/21/news015.html,http://nlab.itmedia.co.jp/nl/spv/1705/21/news015.html"
"866259797548519425","","","2017-05-21 11:50:04 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @6jigen: グーグルアースって、たまにグーグルアートみたいになるのが面白い。こういう偶然性のシュールレアリスムは、ダリが見たら感激するに違いない。 https://t.co/apts71UJrl","866195050606116866","91975286","2017-05-21 07:32:47 +0000","https://twitter.com/6jigen/status/866195050606116866/photo/1,https://twitter.com/6jigen/status/866195050606116866/photo/1,https://twitter.com/6jigen/status/866195050606116866/photo/1,https://twitter.com/6jigen/status/866195050606116866/photo/1,https://twitter.com/6jigen/status/866195050606116866/photo/1,https://twitter.com/6jigen/status/866195050606116866/photo/1"
"866258761698074625","866257129623101440","831137087881564160","2017-05-21 11:45:57 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@ailliment どうしたの？","","","",""
"866257236661682182","","","2017-05-21 11:39:54 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","おっ、マウンティングかな？","","","",""
"866255083574394880","866254937407102976","830433790371565569","2017-05-21 11:31:20 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@SHINPIN_00 そっか、じゃあまた今度ね。帰るのあんまり遅くならないようにね〜。","","","",""
"866254936274722816","866254345435660288","1622311788","2017-05-21 11:30:45 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@shokaki ぼくも知らなかった","","","",""
"866253663609602048","866251386660376576","830433790371565569","2017-05-21 11:25:42 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@SHINPIN_00 今日シロクマさんが時間ありそうなら話してみる？","","","",""
"866253281609121792","866249260785737732","2648999023","2017-05-21 11:24:11 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@YMDkooou 後者じゃない？","","","",""
"866252903228424192","","","2017-05-21 11:22:40 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","妹に対する姉の甘やかし #n575","","","",""
"866252848215998464","","","2017-05-21 11:22:27 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @guy_n: 妹に対する姉の甘やかしは続く https://t.co/DRtNFNyTq1","865491082494083072","75723690","2017-05-19 08:55:28 +0000","https://twitter.com/guy_n/status/865491082494083072/photo/1,https://twitter.com/guy_n/status/865491082494083072/photo/1"
"866251560916889600","","","2017-05-21 11:17:20 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @rimpacking: 冤罪と言えば以前お父さんの中学時代のクズの後輩が、高知市の女性銀行員殺害の無実の容疑をかけられて絶体絶命のピンチに陥ったものの、同日同時刻にレイプをしてたアリバイが成立して嫌疑が晴れて2回目の逮捕に至ったらしい（犯人は2005年に死刑執行された）","866130909287796740","326770291","2017-05-21 03:17:55 +0000",""
"866249772444733440","","","2017-05-21 11:10:14 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","早くこれになりたい（どれ？）","","","",""
"866249694120361984","","","2017-05-21 11:09:55 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @SingularityPhys: フォロワーの彼氏の話でおもしろかったのは(それぞれ別の人)

・帰ろうとしたら「5000円あげるからまだここにいて」と言ってきた元彼

・モンストやりながらフェラさせる彼氏

・JCと浮気してた(JKと付き合ってる)大学院生の彼氏","865963077996486656","4112497872","2017-05-20 16:11:01 +0000",""
"866249534598397952","","","2017-05-21 11:09:17 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @chezou: 「発音が気に入らないけど自動認識したキャプションオンにしたら問題ない」みたいなコメント見て、ASRが既に人間超えてるなって気持ちになった https://t.co/9S43CmoObD","866238734731141120","813051000","2017-05-21 10:26:22 +0000","https://m.youtube.com/watch?feature=share&utm_campaign=buffer&utm_medium=social&utm_content=buffere7f4c&utm_source=twitter.com&v=25ISTLhz0ys,https://m.youtube.com/watch?feature=share&utm_campaign=buffer&utm_medium=social&utm_content=buffere7f4c&utm_source=twitter.com&v=25ISTLhz0ys"
"866249126203211777","","","2017-05-21 11:07:40 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @xxgentaroxx: 全国のナンバープレートを地図にまとめてみました。 https://t.co/KjITVBBBbW","866210768575840256","628890502","2017-05-21 08:35:15 +0000","https://twitter.com/xxgentaroxx/status/866210768575840256/photo/1,https://twitter.com/xxgentaroxx/status/866210768575840256/photo/1,https://twitter.com/xxgentaroxx/status/866210768575840256/photo/1,https://twitter.com/xxgentaroxx/status/866210768575840256/photo/1,https://twitter.com/xxgentaroxx/status/866210768575840256/photo/1,https://twitter.com/xxgentaroxx/status/866210768575840256/photo/1"
"866244564679409664","","","2017-05-21 10:49:32 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @echizen_tm: ごろごろしてないと知的レベルが半分以下になるよね。","866232821584510976","42027820","2017-05-21 10:02:53 +0000",""
"866244439919820801","","","2017-05-21 10:49:03 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @echizen_tm: 社のプログラミングは大量の簡単な情報を効率的に処理することが求められるから画面が小さいノートPCだとだめで、家のプログラミングはアルゴリズムをいい感じのコードに落とすという思考部分が大半を占めるからごろごろしながら画面を見られないデスクトップPC…","866232741724958720","42027820","2017-05-21 10:02:34 +0000",""
"866243481622110213","","","2017-05-21 10:45:14 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Pythonは何処に向かっているんだよ… #n575 （あさおきさんも内容に気を取られ見逃し？）","","","",""
"866243072257998848","","","2017-05-21 10:43:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","あっ、内容に気を取られた…。","","","",""
"866242640139870209","","","2017-05-21 10:41:54 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @suikan_blackfin: Pythonは何処に向かっているんだよ…。これ数式処理じゃないか。
（https://t.co/UVAqTtCkGS を参考に入力） https://t.co/R1LrIiDf6a","838293900745854977","67830686","2017-03-05 07:43:35 +0000","http://myenigma.hatenablog.com/entry/2016/02/20/183423,https://twitter.com/suikan_blackfin/status/838293900745854977/photo/1,http://myenigma.hatenablog.com/entry/2016/02/20/183423,https://twitter.com/suikan_blackfin/status/838293900745854977/photo/1"
"866242454827147264","","","2017-05-21 10:41:09 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @shanselman: These bots are so smart. o_O https://t.co/96k2O0t9v4","865784768436109312","5676102","2017-05-20 04:22:28 +0000","https://twitter.com/shanselman/status/865784768436109312/photo/1,https://twitter.com/shanselman/status/865784768436109312/photo/1"
